signal
-0.042384
-0.046524
-0.056395
-0.041747
-0.047798
-0.029965
-0.053529
-0.022959
-0.050982
-0.0513
-0.049708
-0.054803
-0.03506
-0.028373
-0.054485
-0.028373
-0.034423
-0.037926
-0.04111
-0.052893
-0.04111
-0.034105
-0.060217
-0.044613
-0.022322
-0.029646
-0.034423
-0.076457
-0.054485
-0.06372
-0.026462
-0.05544
-0.042066
-0.058306
-0.041429
-0.028691
-0.066267
-0.050982
-0.058625
-0.042702
-0.07391
-0.074228
-0.067859
-0.033786
-0.061491
-0.051619
-0.057032
-0.058625
-0.047479
-0.072954
-0.04525
-0.060854
-0.053848
-0.04111
-0.067222
-0.052574
-0.079642
-0.040792
-0.051937
-0.067859
-0.045887
-0.053529
-0.033149
-0.06977
-0.048753
-0.025188
-0.05544
-0.027736
-0.074228
-0.026144
-0.057032
-0.01054
-0.061491
-0.075183
-0.014361
-0.038881
-0.01659
-0.052893
-0.034105
-0.049708
-0.008948
-0.058943
-0.032194
-0.020412
-0.067541
-0.002897
-0.070088
-0.016272
-0.051937
-0.024551
-0.021367
-0.056395
-0.009585
-0.036334
-0.053211
-0.048434
-0.050027
-0.039518
-0.034423
-0.023278
-0.008311
-0.041747
-0.047798
-0.052893
-0.055759
-0.049071
-0.029965
-0.052256
-0.019775
-0.029965
-0.0064
-0.050982
-0.066267
0.018438
-0.04939
-0.0392
-0.051937
-0.043021
-0.004171
-0.074865
-0.024233
-0.043021
-0.006719
-0.031557
-0.064038
-0.014043
-0.039518
-0.034105
-0.044932
0.005382
-0.022004
-0.020093
-0.070407
-0.029965
-0.022004
-0.022322
0.005382
-0.025825
-0.003216
-0.082189
-0.007037
-0.018183
-0.037607
-0.018501
-0.061172
-0.013087
-0.01659
-0.05544
-0.003216
-0.034105
-0.038881
-0.000668
-0.007037
-0.025507
-0.048434
0.011114
-0.025188
-0.00226
-0.045887
-0.014998
-0.006082
-0.059261
-0.019138
-0.019138
-0.029646
-0.032831
-0.001624
-0.034741
-0.038244
0.001561
-0.032512
0.015254
-0.060535
0.001242
-0.017864
-0.032831
-0.015953
-0.044613
-0.01659
0.006656
-0.006082
-0.036334
-0.027417
0.015572
-0.023914
0.006019
-0.023596
0.007293
0.002198
-0.013724
-0.003216
0.025444
-0.0392
-0.017864
0.015572
-0.034423
-0.004171
-0.014361
-0.008948
0.004108
-0.04939
0.024489
0.01812
-0.010222
-0.005763
-0.014043
0.006974
-0.007992
-0.025188
-0.040155
-0.003216
-0.007992
-0.056077
0.003153
-0.029646
-0.013087
-0.012769
-0.04525
-0.021685
0.006656
-0.041429
-0.018183
-0.040155
0.005064
0.003153
-0.071999
-0.006719
-0.058625
-0.038881
-0.041429
-0.053848
-0.045887
-0.065312
0.001242
-0.050982
-0.048753
-0.02901
-0.052256
-0.035378
-0.096201
-0.048753
-0.047161
-0.028691
-0.035697
-0.064675
-0.052893
-0.030602
-0.04939
-0.077094
-0.048434
-0.05958
-0.03506
-0.071681
-0.042066
-0.048434
-0.033149
-0.035697
-0.080279
-0.038563
-0.051937
-0.038563
-0.027099
-0.04939
-0.048753
-0.058625
-0.067541
-0.026462
-0.082508
-0.032512
-0.048434
-0.051619
-0.059898
-0.047798
-0.007992
-0.043339
-0.047161
-0.046205
-0.032512
-0.043976
-0.06372
-0.028691
-0.064038
-0.034423
-0.052893
-0.070725
-0.071362
-0.00449
-0.039837
-0.044295
-0.045887
-0.038244
-0.036652
-0.037289
-0.038244
-0.073273
-0.057669
-0.034105
-0.049708
-0.07582
-0.035697
-0.014361
-0.068178
-0.029965
-0.04525
-0.055759
-0.020412
-0.071362
-0.027099
-0.053211
-0.03092
-0.02487
-0.053211
-0.042384
-0.057669
-0.030602
-0.074547
-0.040792
-0.048753
0.000605
-0.051937
-0.037926
-0.037289
-0.043658
-0.025188
-0.062764
-0.040792
-0.064356
-0.040155
-0.052574
-0.038563
-0.065949
-0.012769
-0.030602
-0.064993
-0.068496
-0.053211
-0.028054
-0.071362
-0.061809
-0.069452
-0.045887
-0.047798
-0.048753
-0.074865
-0.057988
-0.063083
-0.036334
-0.086647
-0.074228
-0.055759
-0.040473
-0.055122
-0.066904
-0.067222
-0.029328
-0.066904
-0.047479
-0.089513
-0.062446
