signal
-0.044932
-0.063083
-0.004171
-0.060854
-0.082508
-0.002897
-0.040792
-0.021049
-0.046524
-0.038563
-0.013087
-0.008629
-0.054485
-0.0392
0.012069
-0.07582
-0.014043
0.001561
-0.053529
0.016846
-0.013087
-0.028054
-0.045568
-0.031239
-0.014361
-0.02901
-0.005126
-0.040155
-0.018183
-0.031557
0.021623
0.00379
-0.04525
0.010159
-0.034741
-0.000987
0.013343
-0.059898
0.027991
-0.02073
-0.013724
-0.031239
-0.033149
0.001561
-0.040792
0.042003
-0.003853
-0.03092
-0.007037
0.010796
-0.008948
-0.035378
-0.022641
0.010159
-0.043339
0.029902
-0.040473
0.016528
-0.027417
-0.050664
0.030539
-0.033786
-0.017227
-0.014998
-0.028373
-0.011814
0.004427
-0.02901
-0.00035
-0.008629
-0.027417
-0.024551
-0.007674
0.009203
0.010159
-0.01659
-0.019138
-0.021685
0.009203
-0.051937
0.008248
-0.000031399
-0.031557
0.054104
-0.088876
-0.00449
-0.007992
-0.04939
-0.031239
0.005701
-0.019775
-0.027099
-0.060535
-0.044932
-0.014361
-0.043658
-0.064675
-0.03092
-0.038244
-0.074865
-0.012451
-0.039518
-0.070725
-0.060217
-0.029328
-0.077094
-0.037926
-0.051619
-0.065949
-0.02487
-0.064356
-0.039518
-0.070088
-0.062446
-0.03092
-0.071362
-0.037607
-0.053848
-0.046842
-0.064038
-0.065312
-0.028373
-0.063083
-0.046524
-0.036971
-0.075502
-0.050345
-0.044932
-0.048434
-0.052256
-0.056077
-0.055759
-0.032194
-0.046524
-0.053529
-0.056395
-0.047798
-0.056395
-0.036652
-0.053211
-0.054485
-0.037289
-0.043658
-0.044932
-0.045887
-0.046524
-0.065312
-0.030602
-0.04111
-0.046524
-0.032831
-0.059898
-0.032831
-0.043658
-0.056077
-0.021685
-0.047479
-0.032831
-0.048753
-0.047161
-0.03506
-0.042384
-0.029965
-0.049071
-0.034105
-0.042066
-0.040473
-0.027099
-0.057032
-0.039837
-0.050027
-0.047798
-0.056077
-0.051937
-0.014361
-0.043339
-0.023596
-0.063401
-0.03506
-0.052893
-0.047798
-0.026462
-0.077731
-0.033786
-0.034105
-0.02678
-0.028373
-0.0513
-0.042066
-0.047798
-0.068178
-0.027099
-0.057032
