signal
-0.002579
-0.021367
-0.067859
0.006656
-0.037607
0.042958
-0.028373
-0.058943
0.039774
-0.035697
0.036908
-0.032831
0.005064
0.049327
-0.009585
-0.018501
-0.006719
-0.0392
0.045187
-0.001624
0.001879
-0.0064
-0.038244
-0.000987
0.00793
-0.012132
0.011114
-0.027099
-0.050345
0.002198
0.002198
0.011432
0.034679
-0.053211
0.066204
0.03022
-0.010858
0.032131
-0.014361
0.036908
-0.010858
0.025444
0.038818
0.098048
-0.03092
-0.001942
-0.035697
0.016846
0.045506
-0.0064
0.054422
0.035634
0.026718
0.041366
0.025444
0.032768
0.053467
0.081489
0.030539
0.049645
0.026399
0.016209
0.08754
0.017801
0.023852
0.077668
0.084037
0.058562
0.05697
0.021941
-0.002579
0.06716
0.056651
0.042321
0.05888
-0.034741
0.070981
0.05283
0.040411
0.024807
0.015572
0.085948
0.000287
0.04455
0.070026
0.049327
0.076713
0.030539
0.059199
-0.034105
-0.019456
0.099641
0.016209
-0.016272
0.062383
0.003153
0.010796
-0.009903
-0.023596
0.02003
-0.04525
0.039137
-0.010222
-0.042384
-0.078686
-0.044932
-0.050345
-0.040792
-0.036971
-0.040792
-0.045568
-0.071999
-0.032194
-0.047479
-0.060854
-0.050027
-0.050982
-0.034741
-0.111167
-0.066904
-0.045887
-0.100977
-0.082826
-0.079005
-0.070725
-0.060217
-0.08824
-0.071999
-0.05958
-0.11276
-0.053848
-0.040155
-0.098748
-0.102888
-0.043976
-0.068815
-0.066904
-0.053211
-0.070088
-0.05958
-0.053529
-0.087921
-0.082189
-0.076139
-0.066267
-0.057669
-0.061491
-0.085374
-0.043339
-0.0513
-0.062764
-0.098111
-0.071362
-0.06372
-0.063083
-0.048434
-0.046524
-0.053529
-0.061172
-0.052893
-0.06372
-0.067541
-0.060217
-0.038244
-0.059898
-0.056395
-0.052893
-0.056077
-0.043976
-0.04525
-0.052574
-0.078686
-0.083463
-0.058625
-0.056077
-0.053211
-0.04939
-0.0392
-0.038563
-0.069452
-0.083463
-0.06563
-0.061809
-0.057988
-0.036334
-0.048434
-0.048753
-0.045568
-0.058943
-0.085692
-0.092698
-0.083145
-0.036015
-0.058943
-0.069133
-0.070088
-0.075502
-0.070088
-0.067541
-0.063083
-0.109575
-0.068815
-0.071999
-0.081552
-0.07582
-0.107983
-0.081234
-0.087921
-0.069133
-0.118491
-0.086329
-0.083145
-0.096519
-0.084418
-0.083781
-0.077094
-0.049708
-0.091424
-0.104162
-0.043021
-0.068496
-0.086329
-0.067222
-0.060217
-0.099703
-0.097156
-0.093971
-0.063401
-0.045887
-0.084737
-0.061491
-0.076457
-0.021685
-0.060854
-0.078368
-0.052574
-0.02678
-0.052893
-0.061491
-0.051937
-0.063083
-0.068815
-0.025507
-0.054803
-0.061809
0.012388
-0.06563
-0.016272
-0.041429
-0.076139
-0.057032
-0.074547
-0.10034
-0.109894
-0.031557
-0.074228
-0.144922
-0.080915
-0.093653
-0.083781
-0.073273
-0.055759
-0.132821
-0.056077
-0.078368
-0.087921
-0.080279
-0.072636
-0.077413
-0.038244
-0.065312
-0.107664
-0.053848
-0.121676
-0.09843
-0.130592
-0.066586
-0.030602
-0.025825
-0.034423
-0.072954
0.008567
-0.090787
-0.02487
-0.050027
-0.095245
-0.033149
-0.018183
-0.081552
-0.046205
-0.012132
-0.071681
-0.074865
-0.064675
0.006337
-0.018183
-0.022322
0.002835
0.040729
-0.034741
-0.037289
-0.028373
-0.013087
-0.005126
-0.0513
-0.008311
-0.099703
0.050919
-0.014998
-0.014361
-0.023914
-0.019138
0.052193
0.005701
-0.014998
-0.021049
0.023215
0.054104
-0.034423
-0.007992
-0.061809
-0.020093
-0.026462
-0.013087
-0.009903
0.03436
0.035316
-0.005445
-0.014043
0.004745
-0.00449
-0.037926
-0.036015
0.002516
0.052193
-0.016909
0.032768
-0.057351
0.060791
0.067797
-0.056395
0.030857
-0.058943
0.05474
-0.024551
-0.011177
0.055377
0.021623
0.106965
-0.031239
-0.0513
0.045187
-0.000668
0.058562
0.012069
0.076713
0.074484
0.021304
-0.018501
0.002516
-0.022959
0.094227
0.001879
-0.023596
0.123842
0.086266
0.050601
-0.017546
0.022578
0.051238
0.068752
0.027673
0.042958
0.060472
0.104417
0.042321
0.015891
0.015254
0.039455
0.066841
0.006019
0.034042
0.070981
0.044869
0.057925
-0.008311
-0.011814
0.036271
0.019075
0.061428
0.030539
0.026718
0.044232
0.012069
0.015891
0.023852
0.032131
0.081171
-0.053848
0.027036
0.019075
-0.03092
0.01812
0.000924
-0.026462
0.030539
-0.086647
-0.035378
-0.057032
-0.05544
-0.054166
-0.042066
-0.00449
-0.049708
-0.038563
-0.100977
-0.067222
-0.072318
-0.040473
-0.082826
-0.056395
-0.027417
-0.02901
-0.039518
-0.150336
-0.08601
-0.086647
-0.089513
-0.053848
-0.05544
-0.062127
-0.070725
-0.0841
-0.067541
-0.08824
-0.076457
-0.064038
-0.070407
-0.083781
-0.056714
-0.030602
-0.05544
-0.09843
-0.072954
-0.083463
-0.058625
-0.056395
-0.078686
-0.043021
-0.04525
-0.043021
-0.064038
-0.058625
-0.063083
-0.053529
-0.086647
-0.080279
-0.054485
-0.052574
-0.056395
-0.068815
-0.061491
-0.064993
-0.053529
-0.064675
-0.031557
-0.041429
-0.057351
-0.053211
-0.059898
-0.071999
-0.050982
-0.050027
-0.06977
-0.061491
-0.043021
-0.056395
-0.07582
-0.048434
-0.052574
-0.060535
-0.081234
-0.056077
-0.051619
-0.055759
-0.061809
-0.05544
-0.054166
-0.058306
-0.054166
-0.051937
-0.060854
-0.072318
-0.05958
-0.06372
-0.078368
-0.094608
-0.034423
-0.048116
-0.080597
-0.081552
-0.084418
-0.048434
-0.069452
-0.065312
-0.085055
-0.094927
-0.061172
-0.067859
-0.043976
-0.081871
-0.075502
-0.080279
-0.087603
-0.075183
-0.066267
-0.095564
-0.078368
-0.07996
-0.102888
-0.068178
-0.098111
-0.141101
-0.0841
-0.069452
-0.098748
-0.084418
-0.069133
-0.067222
-0.064675
-0.075183
-0.043339
-0.04939
-0.048116
-0.049708
-0.081234
-0.032194
-0.089195
-0.046205
-0.116899
-0.058943
-0.0513
-0.060854
-0.031239
-0.054166
