signal
0.034042
0.041047
-0.01054
0.002198
-0.028373
0.033086
-0.02487
0.010477
-0.015317
-0.0841
-0.064356
-0.062446
-0.110212
-0.110849
-0.035378
-0.082826
-0.054803
-0.106709
-0.028054
-0.057351
-0.132821
-0.103206
-0.086647
-0.065949
-0.097474
-0.057032
-0.064356
-0.067222
-0.086966
-0.102569
-0.117218
-0.114989
-0.057669
-0.102888
-0.0841
-0.09429
-0.056077
-0.079642
-0.073273
-0.105117
-0.096201
-0.089832
-0.093016
-0.054485
-0.076457
-0.054166
-0.072954
-0.070407
-0.068815
-0.093971
-0.059261
-0.047479
-0.035697
-0.065949
-0.024551
-0.032831
-0.077413
-0.079005
-0.071681
-0.071999
-0.085692
-0.054166
-0.059261
-0.044295
-0.035378
-0.035378
-0.048434
-0.052574
-0.039518
-0.043339
-0.064038
-0.054485
-0.034423
-0.039518
-0.047798
-0.037289
-0.03092
-0.0392
-0.057351
-0.056714
-0.044295
-0.04939
-0.043339
-0.044613
-0.052574
-0.032512
-0.056714
-0.044932
-0.048116
-0.062446
-0.04939
-0.042384
-0.0392
-0.055759
-0.042702
-0.047798
-0.066586
-0.064993
-0.103843
-0.040473
-0.062446
-0.047479
-0.067541
-0.100022
-0.030283
-0.071681
-0.076139
-0.094608
-0.088876
-0.02901
-0.054485
-0.070725
-0.077731
-0.083145
-0.10862
-0.080915
-0.089832
-0.10448
-0.035697
-0.105117
-0.052893
-0.078368
-0.05544
-0.094927
-0.081234
-0.079323
-0.088558
-0.049071
-0.080279
-0.074865
-0.105435
-0.067222
-0.048434
-0.127408
-0.05958
-0.105117
-0.0392
-0.131229
-0.029965
-0.058943
-0.035697
-0.101296
-0.047479
-0.044932
-0.017864
-0.049708
-0.058306
-0.047479
-0.056077
-0.025188
-0.048753
-0.064675
-0.041747
-0.026144
-0.054485
-0.111804
-0.020412
-0.06372
-0.038563
-0.033468
-0.053211
-0.067859
-0.064356
-0.030283
-0.107983
-0.110212
-0.090787
-0.0513
-0.077731
-0.110849
-0.118173
-0.051619
-0.140782
-0.12486
-0.089832
-0.012769
-0.05544
-0.065312
-0.018183
-0.062446
-0.080597
-0.077731
-0.071362
-0.103843
-0.099703
-0.048434
-0.135369
0.003471
-0.081234
